id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
R02-069,Rebuild_Set02,基礎〜標準（検索強化）,term,匿名加工,2,0,0,1,個人情報を含む生データを分析に使う際、個人を識別できないように加工する対応として最も近いものはどれか。,カーネルトリック,バックプロパゲーション,モンテカルロ法,匿名加工,D,匿名加工は個人を識別できないよう加工するプライバシー保護の対応。,不適切。カーネルトリック はこの設問で問われている条件・用語とは一致しない。,不適切。バックプロパゲーション はこの設問で問われている条件・用語とは一致しない。,不適切。モンテカルロ法 はこの設問で問われている条件・用語とは一致しない。,正解,個人情報保護法と社会実装で問われる。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,匿名加工;個人情報;プライバシー;データ加工
R02-070,Rebuild_Set02,基礎〜標準（検索強化）,term,割引率,1,0,0,1,強化学習における割引率の説明として最も適切なものはどれか。,過学習を防ぐためにニューロンを削除する確率,将来得られる報酬を現在価値としてどの程度重視するかを決める係数,クラス分類の確率を合計1にする関数,クラスタ数を決めるハイパーパラメータ,B,割引率は将来報酬をどれだけ現在の価値として評価するかに関わる。,不適切。過学習を防ぐためにニューロンを削除する確率 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。クラス分類の確率を合計1にする関数 はこの設問で問われている条件・用語とは一致しない。,不適切。クラスタ数を決めるハイパーパラメータ はこの設問で問われている条件・用語とは一致しない。,金融の割引と似た考え方で覚える。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,割引率;将来報酬;現在価値;強化学習
R02-071,Rebuild_Set02,基礎〜標準（検索強化）,term,ε-greedy,1,0,0,1,ε-greedy方策の説明として最も適切なものはどれか。,基本は最良と思われる行動を選び、一定確率εでランダムに行動して探索する,常に最も試行回数が少ない行動だけを選ぶ,報酬を使わず教師ラベルだけで分類する,すべての状態遷移を過去全体に依存させる,A,ε-greedyは活用を基本としつつ、一定確率で探索する単純な方策。,正解,不適切。常に最も試行回数が少ない行動だけを選ぶ はこの設問で問われている条件・用語とは一致しない。,不適切。報酬を使わず教師ラベルだけで分類する はこの設問で問われている条件・用語とは一致しない。,不適切。すべての状態遷移を過去全体に依存させる はこの設問で問われている条件・用語とは一致しない。,εが探索確率の手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ε-greedy;探索;活用;強化学習;方策
R02-072,Rebuild_Set02,基礎〜標準（検索強化）,term,偽陰性,1,0,0,1,偽陰性（FN）の説明として最も適切なものはどれか。,実際陰性で予測陽性,実際陰性で予測陰性,実際陽性なのに陰性と予測したもの,実際陽性で予測陽性,C,偽陰性は本当は陽性なのに陰性と予測して見逃したもの。,不適切。実際陰性で予測陽性 はこの設問で問われている条件・用語とは一致しない。,不適切。実際陰性で予測陰性 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。実際陽性で予測陽性 はこの設問で問われている条件・用語とは一致しない。,医療の見逃しは偽陰性。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,偽陰性;FN;混同行列;見逃し
R02-073,Rebuild_Set02,基礎〜標準（検索強化）,term,状態価値関数,1,0,0,1,状態価値関数の説明として最も適切なものはどれか。,ある状態から特定の行動を取る価値を表す関数,ある状態そのものの価値を表す関数,モデルの重みを0にする関数,分類の誤差を確率分布で表す関数,B,状態価値関数は状態の価値を表す。状態と行動の組み合わせは行動価値関数。,不適切。ある状態から特定の行動を取る価値を表す関数 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。モデルの重みを0にする関数 はこの設問で問われている条件・用語とは一致しない。,不適切。分類の誤差を確率分布で表す関数 はこの設問で問われている条件・用語とは一致しない。,状態価値と行動価値の区別が重要。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,状態価値関数;行動価値関数;Q値;強化学習
R02-074,Rebuild_Set02,基礎〜標準（検索強化）,term,UCB方策,1,0,0,1,UCB方策の説明として最も適切なものはどれか。,期待値の高さに加え、試行回数が少ない選択肢も優先して探索する,常に完全にランダムな行動を選ぶ,全データを一度だけ訓練とテストに分ける,画像の特徴マップを縮小する,A,UCBは期待値と不確実性を考慮し、試行回数の少ない選択肢も選ぶ。,正解,不適切。常に完全にランダムな行動を選ぶ はこの設問で問われている条件・用語とは一致しない。,不適切。全データを一度だけ訓練とテストに分ける はこの設問で問われている条件・用語とは一致しない。,不適切。画像の特徴マップを縮小する はこの設問で問われている条件・用語とは一致しない。,試していない腕も評価するのがUCB。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,UCB方策;バンディットアルゴリズム;探索;不確実性
R02-075,Rebuild_Set02,基礎〜標準（検索強化）,term,不均衡データ対策,2,0,0,2,不均衡データへの対応として一般に検討されるものとして最も適切なものはどれか。,少数派クラスを完全に削除する,正解率だけで評価する,未来情報を混ぜる,再サンプリングや評価指標の見直しを行う,D,不均衡データでは再サンプリング、クラス重み、再現率やF値などの指標検討が重要。,不適切。少数派クラスを完全に削除する はこの設問で問われている条件・用語とは一致しない。,不適切。正解率だけで評価する はこの設問で問われている条件・用語とは一致しない。,不適切。未来情報を混ぜる はこの設問で問われている条件・用語とは一致しない。,正解,正解率だけで逃げない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,不均衡データ;再サンプリング;クラス重み;評価指標
R02-076,Rebuild_Set02,基礎〜標準（検索強化）,term,ROC曲線,1,0,0,1,ROC曲線の説明として最も適切なものはどれか。,適合率と再現率をプロットする曲線,損失関数の値だけを時系列に示す曲線,閾値を変えながら真陽性率と偽陽性率の関係をプロットする曲線,クラスタの階層を樹形図で表すもの,C,ROC曲線は真陽性率と偽陽性率を閾値ごとにプロットする。,不適切。適合率と再現率をプロットする曲線 はこの設問で問われている条件・用語とは一致しない。,不適切。損失関数の値だけを時系列に示す曲線 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。クラスタの階層を樹形図で表すもの はこの設問で問われている条件・用語とは一致しない。,PR曲線との混同に注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ROC曲線;AUC;真陽性率;偽陽性率;閾値
R02-077,Rebuild_Set02,基礎〜標準（検索強化）,term,マルコフ性,1,0,0,1,マルコフ性の説明として最も適切なものはどれか。,将来の状態遷移確率が現在の状態にのみ依存し、それ以前の履歴には依存しない性質,将来の状態が必ず過去すべての状態に等確率で依存する性質,モデルが訓練データだけに完全適合する性質,特徴量をランダムに除外する性質,A,マルコフ性では現在状態が過去情報を要約しているとみなす。,正解,不適切。将来の状態が必ず過去すべての状態に等確率で依存する性質 はこの設問で問われている条件・用語とは一致しない。,不適切。モデルが訓練データだけに完全適合する性質 はこの設問で問われている条件・用語とは一致しない。,不適切。特徴量をランダムに除外する性質 はこの設問で問われている条件・用語とは一致しない。,現在だけ、という条件を拾う。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,マルコフ性;マルコフ決定過程;MDP;状態遷移
R02-078,Rebuild_Set02,基礎〜標準（検索強化）,term,行動価値関数,1,0,0,1,行動価値関数の説明として最も適切なものはどれか。,ある状態だけの価値を表す関数,ある状態で特定の行動を取る価値を表す関数,正解ラベルの比率を保つ関数,特徴量を標準化する関数,B,行動価値関数は状態と行動の組み合わせの価値を表し、その値はQ値と呼ばれる。,不適切。ある状態だけの価値を表す関数 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。正解ラベルの比率を保つ関数 はこの設問で問われている条件・用語とは一致しない。,不適切。特徴量を標準化する関数 はこの設問で問われている条件・用語とは一致しない。,状態価値より一段具体的に行動まで含む。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,行動価値関数;Q値;Q学習;強化学習
R02-079,Rebuild_Set02,基礎〜標準（検索強化）,term,AUC,1,0,0,1,AUCの説明として最も適切なものはどれか。,学習率を自動調整する係数,主成分分析の第1主成分,ROC曲線の下側の面積,クラスタの数,C,AUCはROC曲線下の面積で、分類性能評価に使われる。,不適切。学習率を自動調整する係数 はこの設問で問われている条件・用語とは一致しない。,不適切。主成分分析の第1主成分 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。クラスタの数 はこの設問で問われている条件・用語とは一致しない。,Area Under the Curve。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,AUC;ROC曲線;評価指標;分類性能
R02-080,Rebuild_Set02,基礎〜標準（検索強化）,case,モデル選択,2,1,0,2,複雑なモデルほど訓練データにはよく合うが、未知データでは悪化する可能性がある。モデル選択で意識すべき考え方として最も適切なものはどれか。,訓練精度だけで決める,常に最もパラメータ数が多いものを選ぶ,正解ラベルを消す,汎化性能と複雑さのバランスを見る,D,モデル選択では訓練性能だけでなく汎化性能、複雑さ、過学習を考慮する。,不適切。訓練精度だけで決める はこの設問で問われている条件・用語とは一致しない。,不適切。常に最もパラメータ数が多いものを選ぶ はこの設問で問われている条件・用語とは一致しない。,不適切。正解ラベルを消す はこの設問で問われている条件・用語とは一致しない。,正解,複雑＝常に最良ではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,モデル選択;過学習;汎化性能;情報量基準
R02-081,Rebuild_Set02,基礎〜標準（検索強化）,term,Q値,1,0,0,1,強化学習におけるQ値の説明として最も適切なものはどれか。,ある状態である行動を取る価値を表す行動価値,モデルの分類確率を正規化した値,特徴量の平均値を0にする値,文書内の単語重要度を表す値,A,Q値は状態と行動の組み合わせに対する価値。,正解,不適切。モデルの分類確率を正規化した値 はこの設問で問われている条件・用語とは一致しない。,不適切。特徴量の平均値を0にする値 はこの設問で問われている条件・用語とは一致しない。,不適切。文書内の単語重要度を表す値 はこの設問で問われている条件・用語とは一致しない。,Q学習のQは行動価値。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,Q値;行動価値関数;Q学習;強化学習
R02-082,Rebuild_Set02,基礎〜標準（検索強化）,case,不均衡データ,2,1,0,2,不正取引が全体の0.01%しかないデータで、全件を正常と判定するモデルの正解率は非常に高い。しかし不正は検出できない。この問題の本質として最も適切なものはどれか。,モデルが深すぎることだけが原因,教師なし学習を使ったことが原因,多数派クラスに偏った予測でも正解率が高く見えること,GPUを使っていないこと,C,不均衡データでは多数派予測だけで正解率が高くなり、少数派検出ができない。,不適切。モデルが深すぎることだけが原因 はこの設問で問われている条件・用語とは一致しない。,不適切。教師なし学習を使ったことが原因 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。GPUを使っていないこと はこの設問で問われている条件・用語とは一致しない。,正解率の高さにだまされる問題。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,不均衡データ;正解率;不正検知;少数派クラス
R02-083,Rebuild_Set02,基礎〜標準（検索強化）,case,オフライン強化学習,2,1,1,2,実機ロボットで試行錯誤すると危険なため、過去に収集済みのログデータだけを使って方策を学習したい。この設定として最も近いものはどれか。,オンライン学習,オフライン強化学習,教師強制,データ拡張,B,オフライン強化学習は過去に集めたデータのみを使って方策を学習する。,不適切。オンライン学習 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。教師強制 はこの設問で問われている条件・用語とは一致しない。,不適切。データ拡張 はこの設問で問われている条件・用語とは一致しない。,実環境で試せない・過去データのみが手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,オフライン強化学習;ロボット学習;過去データ;方策
R02-084,Rebuild_Set02,基礎〜標準（検索強化）,term,ノーフリーランチ定理,2,0,0,2,ノーフリーランチ定理の考え方として最も適切なものはどれか。,どんな問題にも必ず最適な万能アルゴリズムが存在する,ディープラーニングだけが全問題で最良である,探索をすれば必ず局所最適解を避けられる,あらゆる問題で常に優れる汎用的な最適化戦略はない,D,ノーフリーランチ定理は全ての問題に万能な手法はないという考え方。,不適切。どんな問題にも必ず最適な万能アルゴリズムが存在する はこの設問で問われている条件・用語とは一致しない。,不適切。ディープラーニングだけが全問題で最良である はこの設問で問われている条件・用語とは一致しない。,不適切。探索をすれば必ず局所最適解を避けられる はこの設問で問われている条件・用語とは一致しない。,正解,万能AI・万能手法を選ばせる罠。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ノーフリーランチ定理;最適化;モデル選択;機械学習
R02-085,Rebuild_Set02,基礎〜標準（検索強化）,term,早期終了,1,0,0,1,早期終了（early stopping）の目的として最も適切なものはどれか。,テストデータを学習に混ぜる,訓練を永遠に続ける,正解ラベルを削除する,検証性能が悪化し始めた段階で学習を止め、過学習を抑える,D,早期終了は検証性能を見ながら学習を止めて過学習を抑える。,不適切。テストデータを学習に混ぜる はこの設問で問われている条件・用語とは一致しない。,不適切。訓練を永遠に続ける はこの設問で問われている条件・用語とは一致しない。,不適切。正解ラベルを削除する はこの設問で問われている条件・用語とは一致しない。,正解,学習を止める＝怠けではなく正則化的効果。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,早期終了;early stopping;過学習;検証データ
R02-086,Rebuild_Set02,基礎〜標準（検索強化）,case,模倣学習,2,1,1,2,人間がロボットに望ましい動作を実演し、そのデモンストレーションをもとにロボットが方策を学ぶ。この設定に最も近いものはどれか。,Q学習,模倣学習,主成分分析,ランダムフォレスト,B,模倣学習は人間のデモンストレーションから方策を学ぶ。,不適切。Q学習 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。主成分分析 はこの設問で問われている条件・用語とは一致しない。,不適切。ランダムフォレスト はこの設問で問われている条件・用語とは一致しない。,人間の実演＝模倣学習。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,模倣学習;デモンストレーション;ロボット学習;方策
R02-087,Rebuild_Set02,基礎〜標準（検索強化）,case,SARSAとQ学習,2,1,0,2,強化学習で、方策に従って実際に選んだ次の行動を使って価値を更新するオンポリシー手法を問われた。最も近いものはどれか。,SARSA,Q学習,k-means法,ランダムフォレスト,A,SARSAは現在の方策で実際に選ぶ行動を使って更新するオンポリシー手法。,正解,不適切。Q学習 はこの設問で問われている条件・用語とは一致しない。,不適切。k-means法 はこの設問で問われている条件・用語とは一致しない。,不適切。ランダムフォレスト はこの設問で問われている条件・用語とは一致しない。,Q学習はオフポリシーとして問われやすい。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,SARSA;Q学習;オンポリシー;オフポリシー
R02-088,Rebuild_Set02,基礎〜標準（検索強化）,term,AIC,1,0,0,1,赤池情報量基準（AIC）の用途として最も適切なものはどれか。,クラスタに正解ラベルを付ける,画像の局所特徴を抽出する,モデルの当てはまりと複雑さのバランスを考慮してモデル選択に使う,報酬を割り引く率を決める,C,AICはモデルの良さと複雑さのバランスを見る情報量基準。,不適切。クラスタに正解ラベルを付ける はこの設問で問われている条件・用語とは一致しない。,不適切。画像の局所特徴を抽出する はこの設問で問われている条件・用語とは一致しない。,正解,不適切。報酬を割り引く率を決める はこの設問で問われている条件・用語とは一致しない。,複雑なほど良い、ではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,AIC;赤池情報量基準;モデル選択;情報量基準
R02-089,Rebuild_Set02,基礎〜標準（検索強化）,case,sim2real,2,1,1,2,シミュレータで学習したロボット制御方策を現実世界に転移して使いたい。しかし現実とシミュレータの差が問題になった。この文脈の用語はどれか。,データリーケージ,sim2real,教師あり学習,ラッソ回帰,B,sim2realはシミュレータから現実への転移。差はリアリティギャップ。,不適切。データリーケージ はこの設問で問われている条件・用語とは一致しない。,正解,不適切。教師あり学習 はこの設問で問われている条件・用語とは一致しない。,不適切。ラッソ回帰 はこの設問で問われている条件・用語とは一致しない。,現実とシミュレータの差に注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,sim2real;リアリティギャップ;シミュレータ;強化学習
R02-090,Rebuild_Set02,基礎〜標準（検索強化）,case,方策勾配法,2,1,0,2,連続的なロボット制御で、行動価値を表に持つのが難しいため、方策そのものをパラメータ化して直接学習したい。関連が深い方法はどれか。,方策勾配法,k-means法,主成分分析,混同行列,A,方策勾配法は方策を直接パラメータ化して学習する。,正解,不適切。k-means法 はこの設問で問われている条件・用語とは一致しない。,不適切。主成分分析 はこの設問で問われている条件・用語とは一致しない。,不適切。混同行列 はこの設問で問われている条件・用語とは一致しない。,連続制御・方策を直接が手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,方策勾配法;REINFORCE;連続値制御;強化学習
R02-091,Rebuild_Set02,基礎〜標準（検索強化）,term,正則化,1,0,0,1,正則化の一般的な目的として最も適切なものはどれか。,過学習を促進して訓練精度だけを上げる,モデルの出力を必ず0にする,データリーケージを意図的に起こす,モデルの複雑さを抑え、過学習を防ぎやすくする,D,正則化はモデルの複雑さやパラメータを制約し、過学習を抑える。,不適切。過学習を促進して訓練精度だけを上げる はこの設問で問われている条件・用語とは一致しない。,不適切。モデルの出力を必ず0にする はこの設問で問われている条件・用語とは一致しない。,不適切。データリーケージを意図的に起こす はこの設問で問われている条件・用語とは一致しない。,正解,正規化と正則化の混同に注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,正則化;過学習;L1正則化;L2正則化
R02-092,Rebuild_Set02,基礎〜標準（検索強化）,term,BIC,1,0,0,1,ベイズ情報量基準（BIC）の説明として最も適切なものはどれか。,バッチサイズを自動で決める指標,画像を二値化する手法,モデル選択に用いられる情報量基準の一つ,勾配を爆発させる関数,C,BICはAICと同様、モデル選択に使われる情報量基準。,不適切。バッチサイズを自動で決める指標 はこの設問で問われている条件・用語とは一致しない。,不適切。画像を二値化する手法 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。勾配を爆発させる関数 はこの設問で問われている条件・用語とは一致しない。,BICはバッチやバイアスではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,BIC;ベイズ情報量基準;モデル選択;情報量基準
R02-093,Rebuild_Set02,基礎〜標準（検索強化）,compare,Actor-Critic,2,1,0,2,価値関数ベースと方策勾配ベースの考え方を組み合わせ、行動選択側と評価側を分けて学習する枠組みはどれか。,Actor-Critic,Bag-of-Words,ロジスティック回帰,セマンティックセグメンテーション,A,Actor-Criticは方策を担うActorと価値評価を担うCriticを組み合わせる。,正解,不適切。Bag-of-Words はこの設問で問われている条件・用語とは一致しない。,不適切。ロジスティック回帰 はこの設問で問われている条件・用語とは一致しない。,不適切。セマンティックセグメンテーション はこの設問で問われている条件・用語とは一致しない。,Actorが動き、Criticが評価する。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,Actor-Critic;方策勾配;価値関数;強化学習
R02-094,Rebuild_Set02,基礎〜標準（検索強化）,term,ドメインランダマイゼーション,2,0,1,2,ドメインランダマイゼーションの説明として最も適切なものはどれか。,正解率と再現率を平均すること,シミュレータの条件をランダムに変えた複数環境で学習し、現実との差に強くすること,すべての特徴量を0にすること,隠れ層の数を固定すること,B,ドメインランダマイゼーションはシミュレータ条件を変化させて汎化性を高める工夫。,不適切。正解率と再現率を平均すること はこの設問で問われている条件・用語とは一致しない。,正解,不適切。すべての特徴量を0にすること はこの設問で問われている条件・用語とは一致しない。,不適切。隠れ層の数を固定すること はこの設問で問われている条件・用語とは一致しない。,sim2real文脈で出やすい。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ドメインランダマイゼーション;sim2real;リアリティギャップ;強化学習
R02-095,Rebuild_Set02,基礎〜標準（検索強化）,term,オッカムの剃刀,1,0,0,1,オッカムの剃刀の考え方として最も適切なものはどれか。,説明に必要な仮定はできるだけ増やすべきである,複雑なモデルほど常に汎化性能が高い,必要以上に多くを仮定せず、より単純な説明を優先する,データは必ず未来から分割する,C,オッカムの剃刀は必要以上に複雑な仮定を避ける考え方。,不適切。説明に必要な仮定はできるだけ増やすべきである はこの設問で問われている条件・用語とは一致しない。,不適切。複雑なモデルほど常に汎化性能が高い はこの設問で問われている条件・用語とは一致しない。,正解,不適切。データは必ず未来から分割する はこの設問で問われている条件・用語とは一致しない。,モデル選択の文脈で出やすい。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,オッカムの剃刀;モデル選択;単純性;過学習
R02-096,Rebuild_Set02,基礎〜標準（検索強化）,term,ドロップアウト,1,0,0,1,ドロップアウトの説明として最も適切なものはどれか。,すべてのニューロンを常に使い続ける方法,入力データを時系列に並べる方法,特徴量を標準化する方法,学習時に一部のニューロンをランダムに除外して過学習を抑える方法,D,ドロップアウトはランダムにニューロンを無効化し、過学習を抑える。,不適切。すべてのニューロンを常に使い続ける方法 はこの設問で問われている条件・用語とは一致しない。,不適切。入力データを時系列に並べる方法 はこの設問で問われている条件・用語とは一致しない。,不適切。特徴量を標準化する方法 はこの設問で問われている条件・用語とは一致しない。,正解,削除するのは学習時の一時的な除外。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ドロップアウト;正則化;過学習;ニューラルネットワーク
R02-097,Rebuild_Set02,基礎〜標準（検索強化）,case,DQN,2,1,0,2,ゲーム画面のピクセルのように状態数が膨大で、Q値を表で管理できない。ニューラルネットワークでQ関数を近似する代表手法はどれか。,DQN,PCA,Apriori,LIME,A,DQNはディープニューラルネットワークでQ関数を近似する深層強化学習の基本手法。,正解,不適切。PCA はこの設問で問われている条件・用語とは一致しない。,不適切。Apriori はこの設問で問われている条件・用語とは一致しない。,不適切。LIME はこの設問で問われている条件・用語とは一致しない。,Q関数近似・深層強化学習ならDQN。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,DQN;Q学習;深層強化学習;Q関数近似
R02-098,Rebuild_Set02,基礎〜標準（検索強化）,term,世界モデル,2,0,1,2,強化学習における世界モデルの説明として最も適切なものはどれか。,全世界のWebページを検索する仕組み,環境の予測モデルを学習し、方策学習に活用する枠組み,分類の正解率だけを最大化する指標,単語をone-hotベクトルにする手法,B,世界モデルは環境の変化を予測するモデルを学習し、意思決定に使う。,不適切。全世界のWebページを検索する仕組み はこの設問で問われている条件・用語とは一致しない。,正解,不適切。分類の正解率だけを最大化する指標 はこの設問で問われている条件・用語とは一致しない。,不適切。単語をone-hotベクトルにする手法 はこの設問で問われている条件・用語とは一致しない。,世界モデルは検索エンジンではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,世界モデル;モデルベース強化学習;環境モデル;強化学習
R02-099,Rebuild_Set02,基礎〜標準（検索強化）,term,MAE/RMSE,1,0,0,1,RMSE（二乗平均平方根誤差）の説明として最も適切なものはどれか。,予測値と実測値の差の絶対値の平均,分類における陽性予測の正しさ,平均二乗誤差の平方根を取った指標,実際陽性のうち陽性と予測できた割合,C,RMSEはMSEの平方根で、回帰問題の誤差評価に使われる。,不適切。予測値と実測値の差の絶対値の平均 はこの設問で問われている条件・用語とは一致しない。,不適切。分類における陽性予測の正しさ はこの設問で問われている条件・用語とは一致しない。,正解,不適切。実際陽性のうち陽性と予測できた割合 はこの設問で問われている条件・用語とは一致しない。,MAE、MSE、RMSEの違いを押さえる。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,RMSE;MSE;MAE;回帰評価指標
R02-100,Rebuild_Set02,基礎〜標準（検索強化）,term,標準化,1,0,0,1,特徴量の平均を0、分散を1にそろえる前処理として最も適切なものはどれか。,量子化,蒸留,枝刈り,標準化,D,標準化は特徴量のスケールをそろえる前処理。,不適切。量子化 はこの設問で問われている条件・用語とは一致しない。,不適切。蒸留 はこの設問で問われている条件・用語とは一致しない。,不適切。枝刈り はこの設問で問われている条件・用語とは一致しない。,正解,正則化・正規化・標準化の混同に注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,標準化;前処理;平均0;分散1;特徴量スケーリング
