id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
FB01R-092,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,公平性,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で属性別評価と全体平均を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,偏りを隠しやすい値／サブグループの性能差,サブグループの性能差／偏りを隠しやすい値,文書の分割単位／報酬,正解ラベル／検索条件や属性情報,B,属性別評価の要点は「サブグループの性能差」、全体平均の要点は「偏りを隠しやすい値」である。似た用語ほど対応関係で覚える。,不適切。偏りを隠しやすい値／サブグループの性能差は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。文書の分割単位／報酬は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。正解ラベル／検索条件や属性情報は、（1）と（2）の対応関係がこの設問の文脈と合わない。,属性別評価と全体平均の対応を逆にする選択肢がひっかけ。,公平性;属性別評価;全体平均;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-093,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,公平性,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,代理変数では（　1　）が重要であり、センシティブ属性では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,直接使わない方が望ましい属性／属性を推測させる特徴,属性を推測させる特徴／直接使わない方が望ましい属性,外部入力による指示乗っ取り／未来情報が混ざりやすい,時間順序を守る／命令として扱わせない設計,B,代理変数は「属性を推測させる特徴」、センシティブ属性は「直接使わない方が望ましい属性」と対応づける。間接的な偏りの原因と公平性上注意する属性を入れ替えないこと。,不適切。直接使わない方が望ましい属性／属性を推測させる特徴は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。外部入力による指示乗っ取り／未来情報が混ざりやすいは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。時間順序を守る／命令として扱わせない設計は、（1）と（2）の対応関係がこの設問の文脈と合わない。,代理変数とセンシティブ属性の対応を逆にする選択肢がひっかけ。,公平性;代理変数;センシティブ属性;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-094,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,公平性,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で代理変数とセンシティブ属性を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,直接使わない方が望ましい属性／属性を推測させる特徴,属性を推測させる特徴／直接使わない方が望ましい属性,生成器と識別器／位置ずれへの頑健性向上,局所特徴抽出／エンコーダとデコーダ,B,代理変数の要点は「属性を推測させる特徴」、センシティブ属性の要点は「直接使わない方が望ましい属性」である。似た用語ほど対応関係で覚える。,不適切。直接使わない方が望ましい属性／属性を推測させる特徴は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。生成器と識別器／位置ずれへの頑健性向上は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。局所特徴抽出／エンコーダとデコーダは、（1）と（2）の対応関係がこの設問の文脈と合わない。,代理変数とセンシティブ属性の対応を逆にする選択肢がひっかけ。,公平性;代理変数;センシティブ属性;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-095,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,XAI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,説明可能性では（　1　）が重要であり、因果関係では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,原因であることの証明／判断根拠を示すこと,判断根拠を示すこと／原因であることの証明,教師モデルから生徒モデルへ移す／用途に合わせて追加学習,大量データで一般表現を学ぶ／低ビット化する,B,説明可能性は「判断根拠を示すこと」、因果関係は「原因であることの証明」と対応づける。モデル解釈の性質と別途検証が必要な関係を入れ替えないこと。,不適切。原因であることの証明／判断根拠を示すことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。教師モデルから生徒モデルへ移す／用途に合わせて追加学習は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。大量データで一般表現を学ぶ／低ビット化するは、（1）と（2）の対応関係がこの設問の文脈と合わない。,説明可能性と因果関係の対応を逆にする選択肢がひっかけ。,XAI;説明可能性;因果関係;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-096,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,XAI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で説明可能性と因果関係を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,原因であることの証明／判断根拠を示すこと,判断根拠を示すこと／原因であることの証明,一緒に変化する関係／低温度で高まりやすい性質,ランダム性の調整／原因と結果の関係,B,説明可能性の要点は「判断根拠を示すこと」、因果関係の要点は「原因であることの証明」である。似た用語ほど対応関係で覚える。,不適切。原因であることの証明／判断根拠を示すことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。一緒に変化する関係／低温度で高まりやすい性質は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。ランダム性の調整／原因と結果の関係は、（1）と（2）の対応関係がこの設問の文脈と合わない。,説明可能性と因果関係の対応を逆にする選択肢がひっかけ。,XAI;説明可能性;因果関係;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-097,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,文書化,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,モデルカードでは（　1　）が重要であり、データシートでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,データセットの由来や制約／モデルの用途や限界,モデルの用途や限界／データセットの由来や制約,事前の発生率／低精度表現,不要な接続の削減／陽性判定に混ざる誤り,B,モデルカードは「モデルの用途や限界」、データシートは「データセットの由来や制約」と対応づける。モデル説明文書とデータ説明文書を入れ替えないこと。,不適切。データセットの由来や制約／モデルの用途や限界は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。事前の発生率／低精度表現は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。不要な接続の削減／陽性判定に混ざる誤りは、（1）と（2）の対応関係がこの設問の文脈と合わない。,モデルカードとデータシートの対応を逆にする選択肢がひっかけ。,文書化;モデルカード;データシート;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-098,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,文書化,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でモデルカードとデータシートを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,データセットの由来や制約／モデルの用途や限界,モデルの用途や限界／データセットの由来や制約,翻訳評価で使われる／陽性判定に混ざる誤り,事前の発生率／要約評価で使われる,B,モデルカードの要点は「モデルの用途や限界」、データシートの要点は「データセットの由来や制約」である。似た用語ほど対応関係で覚える。,不適切。データセットの由来や制約／モデルの用途や限界は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。翻訳評価で使われる／陽性判定に混ざる誤りは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。事前の発生率／要約評価で使われるは、（1）と（2）の対応関係がこの設問の文脈と合わない。,モデルカードとデータシートの対応を逆にする選択肢がひっかけ。,文書化;モデルカード;データシート;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-099,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,データ管理,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,データリネージでは（　1　）が重要であり、データカタログでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,データ資産の一覧管理／加工の来歴,加工の来歴／データ資産の一覧管理,属性を推測させる特徴／直接使わない方が望ましい属性,正解ラベル／報酬,B,データリネージは「加工の来歴」、データカタログは「データ資産の一覧管理」と対応づける。データがどこから来たかとどんなデータがあるかを入れ替えないこと。,不適切。データ資産の一覧管理／加工の来歴は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。属性を推測させる特徴／直接使わない方が望ましい属性は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。正解ラベル／報酬は、（1）と（2）の対応関係がこの設問の文脈と合わない。,データリネージとデータカタログの対応を逆にする選択肢がひっかけ。,データ管理;データリネージ;データカタログ;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-100,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,データ管理,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でデータリネージとデータカタログを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,データ資産の一覧管理／加工の来歴,加工の来歴／データ資産の一覧管理,監視や再学習を含む運用／異常を検知する仕組み,旧版へ戻す手順／作って終わる考え方,B,データリネージの要点は「加工の来歴」、データカタログの要点は「データ資産の一覧管理」である。似た用語ほど対応関係で覚える。,不適切。データ資産の一覧管理／加工の来歴は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。監視や再学習を含む運用／異常を検知する仕組みは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。旧版へ戻す手順／作って終わる考え方は、（1）と（2）の対応関係がこの設問の文脈と合わない。,データリネージとデータカタログの対応を逆にする選択肢がひっかけ。,データ管理;データリネージ;データカタログ;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-101,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,MLOpsでは（　1　）が重要であり、モデル開発のみでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,作って終わる考え方／監視や再学習を含む運用,入力や出力の記録／復元できないように加工する,監視や再学習を含む運用／作って終わる考え方,照合情報があれば識別可能性が残る／後から判断経路を追える性質,C,MLOpsは「監視や再学習を含む運用」、モデル開発のみは「作って終わる考え方」と対応づける。本番運用まで扱う枠組みと不十分な考え方を入れ替えないこと。,不適切。作って終わる考え方／監視や再学習を含む運用は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。入力や出力の記録／復元できないように加工するは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。照合情報があれば識別可能性が残る／後から判断経路を追える性質は、（1）と（2）の対応関係がこの設問の文脈と合わない。,MLOpsとモデル開発のみの対応を逆にする選択肢がひっかけ。,MLOps;MLOps;モデル開発のみ;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-102,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でMLOpsとモデル開発のみを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,作って終わる考え方／監視や再学習を含む運用,データを各組織に残す／異なる情報も提示する工夫,監視や再学習を含む運用／作って終わる考え方,似た情報だけに閉じる問題／ノイズで個人影響を隠す,C,MLOpsの要点は「監視や再学習を含む運用」、モデル開発のみの要点は「作って終わる考え方」である。似た用語ほど対応関係で覚える。,不適切。作って終わる考え方／監視や再学習を含む運用は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。データを各組織に残す／異なる情報も提示する工夫は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。似た情報だけに閉じる問題／ノイズで個人影響を隠すは、（1）と（2）の対応関係がこの設問の文脈と合わない。,MLOpsとモデル開発のみの対応を逆にする選択肢がひっかけ。,MLOps;MLOps;モデル開発のみ;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-103,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,モデルドリフトでは（　1　）が重要であり、データドリフトでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,入力分布の変化／性能劣化を伴う変化,組み合わせで個人が分かるリスク／人が重要操作を承認する,性能劣化を伴う変化／入力分布の変化,必要な操作だけ許可する／必要最小限にする原則,C,モデルドリフトは「性能劣化を伴う変化」、データドリフトは「入力分布の変化」と対応づける。モデル運用で見る問題とデータ側の変化を入れ替えないこと。,不適切。入力分布の変化／性能劣化を伴う変化は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。組み合わせで個人が分かるリスク／人が重要操作を承認するは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。必要な操作だけ許可する／必要最小限にする原則は、（1）と（2）の対応関係がこの設問の文脈と合わない。,モデルドリフトとデータドリフトの対応を逆にする選択肢がひっかけ。,MLOps;モデルドリフト;データドリフト;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-104,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でモデルドリフトとデータドリフトを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,入力分布の変化／性能劣化を伴う変化,AIを過信する傾向／木構造での群分け,性能劣化を伴う変化／入力分布の変化,重心を使う分割／人間を判断に関与させる設計,C,モデルドリフトの要点は「性能劣化を伴う変化」、データドリフトの要点は「入力分布の変化」である。似た用語ほど対応関係で覚える。,不適切。入力分布の変化／性能劣化を伴う変化は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。AIを過信する傾向／木構造での群分けは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。重心を使う分割／人間を判断に関与させる設計は、（1）と（2）の対応関係がこの設問の文脈と合わない。,モデルドリフトとデータドリフトの対応を逆にする選択肢がひっかけ。,MLOps;モデルドリフト;データドリフト;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-105,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,ロールバックでは（　1　）が重要であり、監視アラートでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,異常を検知する仕組み／旧版へ戻す手順,学習データの汚染／多様な人が使えること,旧版へ戻す手順／異常を検知する仕組み,AI利用や限界を示すこと／入力による指示乗っ取り,C,ロールバックは「旧版へ戻す手順」、監視アラートは「異常を検知する仕組み」と対応づける。被害拡大を抑える復旧策と問題に早く気づく仕組みを入れ替えないこと。,不適切。異常を検知する仕組み／旧版へ戻す手順は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。学習データの汚染／多様な人が使えることは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。AI利用や限界を示すこと／入力による指示乗っ取りは、（1）と（2）の対応関係がこの設問の文脈と合わない。,ロールバックと監視アラートの対応を逆にする選択肢がひっかけ。,MLOps;ロールバック;監視アラート;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-106,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でロールバックと監視アラートを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,異常を検知する仕組み／旧版へ戻す手順,外部部品／機械的な穴埋め,旧版へ戻す手順／異常を検知する仕組み,欠け方に理由がある状態／安全上の弱点確認,C,ロールバックの要点は「旧版へ戻す手順」、監視アラートの要点は「異常を検知する仕組み」である。似た用語ほど対応関係で覚える。,不適切。異常を検知する仕組み／旧版へ戻す手順は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。外部部品／機械的な穴埋めは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。欠け方に理由がある状態／安全上の弱点確認は、（1）と（2）の対応関係がこの設問の文脈と合わない。,ロールバックと監視アラートの対応を逆にする選択肢がひっかけ。,MLOps;ロールバック;監視アラート;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-107,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,監査ログでは（　1　）が重要であり、追跡性では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,後から判断経路を追える性質／入力や出力の記録,音声をテキストへ変換／文章として自然なこと,入力や出力の記録／後から判断経路を追える性質,根拠に合っていること／テキスト等から音声を生成,C,監査ログは「入力や出力の記録」、追跡性は「後から判断経路を追える性質」と対応づける。説明責任の材料と監査で重要な性質を入れ替えないこと。,不適切。後から判断経路を追える性質／入力や出力の記録は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。音声をテキストへ変換／文章として自然なことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。根拠に合っていること／テキスト等から音声を生成は、（1）と（2）の対応関係がこの設問の文脈と合わない。,監査ログと追跡性の対応を逆にする選択肢がひっかけ。,MLOps;監査ログ;追跡性;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-108,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,MLOps,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で監査ログと追跡性を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,後から判断経路を追える性質／入力や出力の記録,重心を使う分割／最終評価用,入力や出力の記録／後から判断経路を追える性質,調整用／木構造での群分け,C,監査ログの要点は「入力や出力の記録」、追跡性の要点は「後から判断経路を追える性質」である。似た用語ほど対応関係で覚える。,不適切。後から判断経路を追える性質／入力や出力の記録は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。重心を使う分割／最終評価用は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。調整用／木構造での群分けは、（1）と（2）の対応関係がこの設問の文脈と合わない。,監査ログと追跡性の対応を逆にする選択肢がひっかけ。,MLOps;監査ログ;追跡性;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-109,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,人間参加型AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,Human-in-the-loopでは（　1　）が重要であり、完全自動化では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,人間を排除する／人間確認を組み込む,利用者行動の類似／緩和に使われる活性化関数,人間確認を組み込む／人間を排除する,前層ほど勾配が小さくなる問題／アイテム特徴の利用,C,Human-in-the-loopは「人間確認を組み込む」、完全自動化は「人間を排除する」と対応づける。高リスクで重要な運用と過信につながる運用を入れ替えないこと。,不適切。人間を排除する／人間確認を組み込むは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。利用者行動の類似／緩和に使われる活性化関数は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。前層ほど勾配が小さくなる問題／アイテム特徴の利用は、（1）と（2）の対応関係がこの設問の文脈と合わない。,Human-in-the-loopと完全自動化の対応を逆にする選択肢がひっかけ。,人間参加型AI;Human-in-the-loop;完全自動化;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-110,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,人間参加型AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でHuman-in-the-loopと完全自動化を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,人間を排除する／人間確認を組み込む,AI利用や限界を示すこと／順序情報の補足,人間確認を組み込む／人間を排除する,トークン間関係の重み付け／多様な人が使えること,C,Human-in-the-loopの要点は「人間確認を組み込む」、完全自動化の要点は「人間を排除する」である。似た用語ほど対応関係で覚える。,不適切。人間を排除する／人間確認を組み込むは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。AI利用や限界を示すこと／順序情報の補足は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。トークン間関係の重み付け／多様な人が使えることは、（1）と（2）の対応関係がこの設問の文脈と合わない。,Human-in-the-loopと完全自動化の対応を逆にする選択肢がひっかけ。,人間参加型AI;Human-in-the-loop;完全自動化;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-111,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,安全設計,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,フェイルセーフでは（　1　）が重要であり、フェイルソフトでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,機能を縮退して続ける／安全側に倒れる,業務目的に対応する指標／対策の基本,安全側に倒れる／機能を縮退して続ける,根拠のない生成／精度やF値などの指標,C,フェイルセーフは「安全側に倒れる」、フェイルソフトは「機能を縮退して続ける」と対応づける。危険回避の考え方と継続性重視の考え方を入れ替えないこと。,不適切。機能を縮退して続ける／安全側に倒れるは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。業務目的に対応する指標／対策の基本は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。根拠のない生成／精度やF値などの指標は、（1）と（2）の対応関係がこの設問の文脈と合わない。,フェイルセーフとフェイルソフトの対応を逆にする選択肢がひっかけ。,安全設計;フェイルセーフ;フェイルソフト;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-112,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,安全設計,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でフェイルセーフとフェイルソフトを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,機能を縮退して続ける／安全側に倒れる,極端な値／生成器と識別器の競合,安全側に倒れる／機能を縮退して続ける,ノイズ除去過程／外れ値に強い性質,C,フェイルセーフの要点は「安全側に倒れる」、フェイルソフトの要点は「機能を縮退して続ける」である。似た用語ほど対応関係で覚える。,不適切。機能を縮退して続ける／安全側に倒れるは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。極端な値／生成器と識別器の競合は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。ノイズ除去過程／外れ値に強い性質は、（1）と（2）の対応関係がこの設問の文脈と合わない。,フェイルセーフとフェイルソフトの対応を逆にする選択肢がひっかけ。,安全設計;フェイルセーフ;フェイルソフト;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-113,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,エッジ/クラウド,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,エッジAIでは（　1　）が重要であり、クラウドAIでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,集中計算資源の利用／端末側推論,未知入力の検知／原因候補と結果の両方に影響,端末側推論／集中計算資源の利用,見かけの関係を歪めるもの／自動確定しない判断,C,エッジAIは「端末側推論」、クラウドAIは「集中計算資源の利用」と対応づける。低遅延や通信断に強い場合とスケールしやすい場合を入れ替えないこと。,不適切。集中計算資源の利用／端末側推論は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。未知入力の検知／原因候補と結果の両方に影響は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。見かけの関係を歪めるもの／自動確定しない判断は、（1）と（2）の対応関係がこの設問の文脈と合わない。,エッジAIとクラウドAIの対応を逆にする選択肢がひっかけ。,エッジ/クラウド;エッジAI;クラウドAI;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-114,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,エッジ/クラウド,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でエッジAIとクラウドAIを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,集中計算資源の利用／端末側推論,根拠がない時に答えないこと／要約評価で使われる,端末側推論／集中計算資源の利用,翻訳評価で使われる／人へ引き継ぐ先,C,エッジAIの要点は「端末側推論」、クラウドAIの要点は「集中計算資源の利用」である。似た用語ほど対応関係で覚える。,不適切。集中計算資源の利用／端末側推論は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。根拠がない時に答えないこと／要約評価で使われるは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。翻訳評価で使われる／人へ引き継ぐ先は、（1）と（2）の対応関係がこの設問の文脈と合わない。,エッジAIとクラウドAIの対応を逆にする選択肢がひっかけ。,エッジ/クラウド;エッジAI;クラウドAI;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
