id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
RB06-068,Rebuild_Set06,rebuild,term,法律倫理,1,1,1,1,個人情報を生成AIへ入力する際の基本的な注意として最も適切なものはどれか。,AIに入れれば個人情報ではなくなる,氏名を消せばどんな情報も安全になる,無料サービスなら法的問題はない,個人情報保護法や社内規程、サービスのデータ利用条件を確認し、必要最小限にする,D,個人情報や機密情報は、入力時点で外部提供や保存のリスクを考える必要がある。,AIに入れれば個人情報ではなくなる はこの設問の中心概念とは異なる説明。,氏名を消せばどんな情報も安全になる はこの設問の中心概念とは異なる説明。,無料サービスなら法的問題はない はこの設問の中心概念とは異なる説明。,正解選択肢。,匿名化したつもりでも再識別可能性がある。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,個人情報;生成AI;入力データ;利用規約;社内規程
RB06-069,Rebuild_Set06,rebuild,term,法律倫理,1,1,1,1,要配慮個人情報の例として最も適切なものはどれか。,病歴や人種、信条など、不当な差別や偏見につながりうる特に配慮が必要な情報,好きな昼食メニューだけ,公開されている天気予報だけ,一般的な商品価格だけ,A,要配慮個人情報は通常の個人情報以上に慎重な扱いが求められる。,正解選択肢。,好きな昼食メニューだけ はこの設問の中心概念とは異なる説明。,公開されている天気予報だけ はこの設問の中心概念とは異なる説明。,一般的な商品価格だけ はこの設問の中心概念とは異なる説明。,個人情報の中でも特に配慮が必要なカテゴリ。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,要配慮個人情報;個人情報保護法;病歴;信条
RB06-070,Rebuild_Set06,rebuild,case,法律倫理,1,1,1,1,採用選考で生成AIが応募者を評価する場合、特に注意すべき観点はどれか。,画像の解像度だけ,バイアス、公平性、説明可能性、個人情報の扱い,GANの生成器の数だけ,GPUのメーカーだけ,B,採用のような人に影響する判断では、差別や説明責任が問題になりやすい。,画像の解像度だけ はこの設問の中心概念とは異なる説明。,正解選択肢。,GANの生成器の数だけ はこの設問の中心概念とは異なる説明。,GPUのメーカーだけ はこの設問の中心概念とは異なる説明。,効率化できるからといって無条件に使えるわけではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,採用AI;バイアス;公平性;説明可能性;個人情報
RB06-071,Rebuild_Set06,rebuild,term,AI倫理,1,1,1,1,透明性の説明として最も適切なものはどれか。,モデルの重みを必ず全公開することだけ,GPUを透明なケースに入れること,AIの利用目的、データ、判断根拠、限界などを関係者が理解・確認しやすくすること,出力をすべて短くすること,C,透明性はAIの信頼性や説明責任に関わる。,モデルの重みを必ず全公開することだけ はこの設問の中心概念とは異なる説明。,GPUを透明なケースに入れること はこの設問の中心概念とは異なる説明。,正解選択肢。,出力をすべて短くすること はこの設問の中心概念とは異なる説明。,全情報公開と同義ではなく、目的に応じた説明可能性が重要。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,透明性;AI倫理;説明可能性;AIガバナンス
RB06-072,Rebuild_Set06,rebuild,term,AI倫理,1,1,1,1,アカウンタビリティの説明として最も適切なものはどれか。,AIが自動で全責任を負うこと,回答を長文化すること,GANの識別器を強くすること,AI利用に関する責任の所在を明確にし、説明や対応ができる状態にすること,D,アカウンタビリティは説明責任・対応責任の観点。,AIが自動で全責任を負うこと はこの設問の中心概念とは異なる説明。,回答を長文化すること はこの設問の中心概念とは異なる説明。,GANの識別器を強くすること はこの設問の中心概念とは異なる説明。,正解選択肢。,AIが判断したから人間の責任が消えるわけではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,アカウンタビリティ;説明責任;AIガバナンス;責任
RB06-073,Rebuild_Set06,rebuild,term,AI倫理,1,1,1,1,AIガバナンスの説明として最も適切なものはどれか。,AIを安全・公平・適切に開発・利用するための方針、体制、プロセスを整えること,AIモデルを必ず1つに統一すること,データをすべて削除すること,画像生成だけを禁止すること,A,AIガバナンスは組織的な管理体制やルール、リスク管理を含む。,正解選択肢。,AIモデルを必ず1つに統一すること はこの設問の中心概念とは異なる説明。,データをすべて削除すること はこの設問の中心概念とは異なる説明。,画像生成だけを禁止すること はこの設問の中心概念とは異なる説明。,単なる技術選定ではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,AIガバナンス;リスク管理;AI倫理;組織体制
RB06-074,Rebuild_Set06,rebuild,case,AI倫理,1,1,1,1,生成AI導入時に、利用可能なデータ、禁止入力、出力確認、責任者、ログ管理を定めた。これは主に何の取り組みか。,モード崩壊,AIガバナンス,画像のプーリング,単純パーセプトロン,B,組織としてAI利用を管理する仕組みはAIガバナンス。,モード崩壊 はこの設問の中心概念とは異なる説明。,正解選択肢。,画像のプーリング はこの設問の中心概念とは異なる説明。,単純パーセプトロン はこの設問の中心概念とは異なる説明。,技術名ではなく運用体制を問う問題。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,AIガバナンス;生成AIポリシー;ログ管理;責任者
RB06-075,Rebuild_Set06,rebuild,term,AI倫理,1,1,1,1,公平性（フェアネス）の説明として最も適切なものはどれか。,すべての人に完全に同じ結果を返すことだけ,モデルの計算時間を必ず均等にすること,特定の属性や集団に対して不当な不利益や偏りが生じないようにする考え方,画像サイズをすべて正方形にすること,C,公平性は属性・集団ごとの影響や偏りを考える。,すべての人に完全に同じ結果を返すことだけ はこの設問の中心概念とは異なる説明。,モデルの計算時間を必ず均等にすること はこの設問の中心概念とは異なる説明。,正解選択肢。,画像サイズをすべて正方形にすること はこの設問の中心概念とは異なる説明。,同一処理が常に公平とは限らない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,公平性;フェアネス;バイアス;AI倫理
RB06-076,Rebuild_Set06,rebuild,case,AI倫理,1,1,1,1,過去の採用データを学習したAIが、特定属性の応募者を不利に扱った。最も重要な論点はどれか。,学習率が必ず大きすぎる問題,画像のチャンネル数の問題,VAEの再構成誤差だけ,学習データに含まれる過去の偏りと公平性の問題,D,過去データの偏りをAIが再生・増幅することがある。,学習率が必ず大きすぎる問題 はこの設問の中心概念とは異なる説明。,画像のチャンネル数の問題 はこの設問の中心概念とは異なる説明。,VAEの再構成誤差だけ はこの設問の中心概念とは異なる説明。,正解選択肢。,データが多ければ公平とは限らない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,バイアス;公平性;採用AI;学習データ
RB06-077,Rebuild_Set06,rebuild,term,AI倫理,1,1,1,1,説明可能AI（XAI）の目的として最も適切なものはどれか。,AIの判断理由や重要特徴を人間が理解しやすくすること,AIの性能を必ず100%にすること,生成AIの著作権問題を消すこと,すべてのモデルを線形回帰に変えること,A,XAIはブラックボックス性を緩和し、信頼性や監査に役立つ。,正解選択肢。,AIの性能を必ず100%にすること はこの設問の中心概念とは異なる説明。,生成AIの著作権問題を消すこと はこの設問の中心概念とは異なる説明。,すべてのモデルを線形回帰に変えること はこの設問の中心概念とは異なる説明。,説明できることと正しいことは同義ではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,XAI;説明可能AI;判断理由;透明性
RB06-078,Rebuild_Set06,rebuild,case,AI倫理,1,1,1,1,ローン審査AIで、なぜ否決されたかを利用者に説明する必要がある。関連が深い概念はどれか。,モード崩壊と逆拡散,説明可能性とアカウンタビリティ,k-meansの初期値だけ,画像キャプション生成だけ,B,人に重大な影響を与える判断では、説明と責任が特に重要。,モード崩壊と逆拡散 はこの設問の中心概念とは異なる説明。,正解選択肢。,k-meansの初期値だけ はこの設問の中心概念とは異なる説明。,画像キャプション生成だけ はこの設問の中心概念とは異なる説明。,正解率だけでは社会実装上不十分。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,ローン審査AI;説明可能性;アカウンタビリティ;AI倫理
RB06-079,Rebuild_Set06,rebuild,term,AI倫理,1,1,1,1,プライバシー・バイ・デザインの説明として最も適切なものはどれか。,問題が起きてからだけ対応する考え方,モデルを必ず画像生成専用にする考え方,システム設計段階からプライバシー保護を組み込む考え方,利用者にすべての責任を押し付ける考え方,C,プライバシー保護は後付けではなく設計段階から考える。,問題が起きてからだけ対応する考え方 はこの設問の中心概念とは異なる説明。,モデルを必ず画像生成専用にする考え方 はこの設問の中心概念とは異なる説明。,正解選択肢。,利用者にすべての責任を押し付ける考え方 はこの設問の中心概念とは異なる説明。,事後対応のみでは不十分。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,プライバシー・バイ・デザイン;個人情報;AIガバナンス
RB06-080,Rebuild_Set06,rebuild,case,法律倫理,1,1,1,1,生成AIサービスの利用規約で、入力データが学習に使われる可能性があると書かれていた。企業利用で最も適切な対応はどれか。,便利なので機密情報も自由に入れる,規約は技術者だけが見ればよい,無料版なら必ず学習されない,入力してよい情報範囲を定め、学習利用設定や契約条件を確認する,D,企業利用では規約・契約・設定・社内ルールを確認する必要がある。,便利なので機密情報も自由に入れる はこの設問の中心概念とは異なる説明。,規約は技術者だけが見ればよい はこの設問の中心概念とは異なる説明。,無料版なら必ず学習されない はこの設問の中心概念とは異なる説明。,正解選択肢。,利用規約を読まない運用がひっかけ。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,利用規約;生成AI;学習利用;企業利用;機密情報
RB06-081,Rebuild_Set06,rebuild,term,法律倫理,1,1,1,1,AI生成物を業務で使う際の注意として最も適切なものはどれか。,事実確認、権利確認、機密情報、偏り、利用規約などを確認する,AI生成物は常に自由に商用利用できる,自然な文なら内容確認は不要,出力に著作権や個人情報の論点は発生しない,A,生成AI出力は便利だが、正確性・権利・安全性の確認が必要。,正解選択肢。,AI生成物は常に自由に商用利用できる はこの設問の中心概念とは異なる説明。,自然な文なら内容確認は不要 はこの設問の中心概念とは異なる説明。,出力に著作権や個人情報の論点は発生しない はこの設問の中心概念とは異なる説明。,「AIが出したから安心」は危険。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,AI生成物;業務利用;権利確認;事実確認
RB06-082,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,生成AIの導入効果を評価する際、最も適切な観点の組み合わせはどれか。,生成速度だけを見れば十分,業務効率、品質、リスク、利用者体験、運用コストを総合的に見る,モデルの名前だけで判断する,回答文字数が多いほど良い,B,生成AI導入は精度や速度だけでなく、リスクと運用まで含めて評価する。,生成速度だけを見れば十分 はこの設問の中心概念とは異なる説明。,正解選択肢。,モデルの名前だけで判断する はこの設問の中心概念とは異なる説明。,回答文字数が多いほど良い はこの設問の中心概念とは異なる説明。,単一指標に寄せすぎると実務で失敗しやすい。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,生成AI導入;評価;業務効率;リスク;運用コスト
RB06-083,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,LLMが回答できない質問に対して、もっともらしい回答を作り続ける。望ましい設計はどれか。,常に断定口調で回答させる,根拠がないほど長文にする,不確かな場合は分からないと答える、根拠不足を示す、必要に応じて検索や人間確認へ回す,禁止事項をプロンプトから外す,C,不確実性を扱う設計はハルシネーション対策として重要。,常に断定口調で回答させる はこの設問の中心概念とは異なる説明。,根拠がないほど長文にする はこの設問の中心概念とは異なる説明。,正解選択肢。,禁止事項をプロンプトから外す はこの設問の中心概念とは異なる説明。,「必ず答える」ことが良いとは限らない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,不確実性;ハルシネーション;根拠不足;LLM設計
RB06-084,Rebuild_Set06,rebuild,compare,生成AI横断,1,1,1,1,RAGとプロンプトエンジニアリングの違いとして最も適切なものはどれか。,両者は完全に同じで区別できない,RAGは画像専用、プロンプトは音声専用,RAGは法律、プロンプトは統計指標である,RAGは外部知識検索を組み込み、プロンプトエンジニアリングは入力指示の設計を工夫する,D,RAGとプロンプトは併用されることも多いが、役割は違う。,両者は完全に同じで区別できない はこの設問の中心概念とは異なる説明。,RAGは画像専用、プロンプトは音声専用 はこの設問の中心概念とは異なる説明。,RAGは法律、プロンプトは統計指標である はこの設問の中心概念とは異なる説明。,正解選択肢。,似た生成AI対策語を区別する。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,RAG;プロンプトエンジニアリング;外部知識;入力指示
RB06-085,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,LLMアプリに外部ツール実行機能を持たせる場合、注意すべきリスクとして最も適切なものはどれか。,誤った指示や攻撃入力により、意図しない操作や情報漏えいが起きる可能性,画像の畳み込み回数が増えるだけ,クラスタ数が必ず1になるだけ,学習データの枚数が自動で減るだけ,A,ツール利用AIでは権限、承認、ログ、実行範囲の制御が重要。,正解選択肢。,画像の畳み込み回数が増えるだけ はこの設問の中心概念とは異なる説明。,クラスタ数が必ず1になるだけ はこの設問の中心概念とは異なる説明。,学習データの枚数が自動で減るだけ はこの設問の中心概念とは異なる説明。,AIが道具を使えるほど便利だがリスクも増える。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,LLMエージェント;ツール利用;情報漏えい;権限制御
RB06-086,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,AIエージェントの説明として最も適切なものはどれか。,画像を必ず正方形にする前処理,目標に応じて情報収集、計画、ツール利用、実行などを自律的に行うAIシステム,k-meansのクラスタ中心だけ,交差エントロピー損失の別名,B,AIエージェントはLLMとツール利用・計画を組み合わせる文脈で問われやすい。,画像を必ず正方形にする前処理 はこの設問の中心概念とは異なる説明。,正解選択肢。,k-meansのクラスタ中心だけ はこの設問の中心概念とは異なる説明。,交差エントロピー損失の別名 はこの設問の中心概念とは異なる説明。,単なるチャットボットと完全同義ではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,AIエージェント;LLM;ツール利用;計画
RB06-087,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,AIエージェントにメール送信やファイル削除を許可する場合、最も重要な設計はどれか。,すべてを自動実行し確認をなくす,秘密情報をプロンプトに固定で埋め込む,権限制御、実行前確認、ログ、失敗時の停止条件を設ける,モデルが大きければ権限管理は不要,C,外部操作を行うAIは安全管理が必須。,すべてを自動実行し確認をなくす はこの設問の中心概念とは異なる説明。,秘密情報をプロンプトに固定で埋め込む はこの設問の中心概念とは異なる説明。,正解選択肢。,モデルが大きければ権限管理は不要 はこの設問の中心概念とは異なる説明。,自律性が高いほどガバナンスも重要。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,AIエージェント;権限制御;実行前確認;ログ
RB06-088,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,ファインチューニングの説明として最も適切なものはどれか。,外部文書を検索して文脈に追加することだけ,プロンプトに例を1つ書くことだけ,生成画像のノイズを除去することだけ,事前学習済みモデルを特定データや目的に合わせて追加学習すること,D,ファインチューニングはモデルパラメータを更新する調整。,外部文書を検索して文脈に追加することだけ はこの設問の中心概念とは異なる説明。,プロンプトに例を1つ書くことだけ はこの設問の中心概念とは異なる説明。,生成画像のノイズを除去することだけ はこの設問の中心概念とは異なる説明。,正解選択肢。,RAGやFew-shot promptingとの違いが問われる。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,ファインチューニング;事前学習済みモデル;追加学習;LLM
RB06-089,Rebuild_Set06,rebuild,compare,生成AI横断,1,1,1,1,ファインチューニングとFew-shot promptingの違いとして最も適切なものはどれか。,ファインチューニングは重みを更新し、Few-shot promptingはプロンプト内の例示で挙動を誘導する,どちらも必ず重みを更新する,どちらも検索エンジンだけで行う,Few-shotは画像専用である,A,Few-shotは入力上の工夫、ファインチューニングは学習による調整。,正解選択肢。,どちらも必ず重みを更新する はこの設問の中心概念とは異なる説明。,どちらも検索エンジンだけで行う はこの設問の中心概念とは異なる説明。,Few-shotは画像専用である はこの設問の中心概念とは異なる説明。,「少数例＝必ず追加学習」とは限らない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,ファインチューニング;Few-shot prompting;モデル重み;プロンプト
RB06-090,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,社内用語の言い回しを常に社内文体に合わせたい。最新規程の正確な参照より文体適応が主目的なら、候補としてより近いのはどれか。,RAGだけでモデルの文体を必ず変える,ファインチューニングや指示チューニングによる出力傾向の調整,画像セグメンテーション,AICによる特徴量選択だけ,B,文体・形式・タスク適応にはファインチューニングや指示チューニングが使われることがある。,RAGだけでモデルの文体を必ず変える はこの設問の中心概念とは異なる説明。,正解選択肢。,画像セグメンテーション はこの設問の中心概念とは異なる説明。,AICによる特徴量選択だけ はこの設問の中心概念とは異なる説明。,最新知識参照はRAG、出力傾向は調整という使い分け。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,ファインチューニング;指示チューニング;社内文体;LLM
RB06-091,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,RLHFの説明として最も適切なものはどれか。,画像のノイズを加えて戻す方法,単語の出現回数だけで分類する方法,人間のフィードバックを用いて、望ましい応答に近づくよう強化学習などで調整する方法,決定木を多数決する方法,C,RLHFはLLMの応答を人間の好みに合わせる調整として知られる。,画像のノイズを加えて戻す方法 はこの設問の中心概念とは異なる説明。,単語の出現回数だけで分類する方法 はこの設問の中心概念とは異なる説明。,正解選択肢。,決定木を多数決する方法 はこの設問の中心概念とは異なる説明。,通常の教師あり学習だけと混同しやすい。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,RLHF;人間フィードバック;強化学習;LLM
RB06-092,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,指示チューニング（Instruction Tuning）の説明として最も適切なものはどれか。,画像を畳み込んで局所特徴を抽出する方法,k-meansで文書を分ける方法,著作権を判定する法律手続き,指示と望ましい応答のデータで学習し、指示に従う能力を高める調整方法,D,指示チューニングはLLMが指示に沿って応答しやすくする。,画像を畳み込んで局所特徴を抽出する方法 はこの設問の中心概念とは異なる説明。,k-meansで文書を分ける方法 はこの設問の中心概念とは異なる説明。,著作権を判定する法律手続き はこの設問の中心概念とは異なる説明。,正解選択肢。,プロンプトを書くことだけではなく学習データによる調整。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,指示チューニング;Instruction Tuning;LLM;指示応答
RB06-093,Rebuild_Set06,rebuild,compare,生成AI横断,1,1,1,1,RLHFとRAGの違いとして最も適切なものはどれか。,RLHFは応答の望ましさを調整し、RAGは外部情報検索で根拠や知識を補う,どちらも画像のノイズ除去だけを行う,どちらも完全に同じで区別しない,RLHFは著作権法、RAGは個人情報保護法である,A,RLHFはモデルの振る舞い調整、RAGは外部知識参照。,正解選択肢。,どちらも画像のノイズ除去だけを行う はこの設問の中心概念とは異なる説明。,どちらも完全に同じで区別しない はこの設問の中心概念とは異なる説明。,RLHFは著作権法、RAGは個人情報保護法である はこの設問の中心概念とは異なる説明。,生成AI用語を横並びで問うひっかけ。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,RLHF;RAG;人間フィードバック;検索拡張生成
RB06-094,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,温度（temperature）パラメータの説明として最も適切なものはどれか。,学習データの物理的温度を測る値,生成時の確率分布の鋭さを調整し、出力の多様性やランダム性に影響する,GPUのファン速度だけを表す値,法律上の危険度分類,B,temperatureは生成のランダム性に関わる代表的なパラメータ。,学習データの物理的温度を測る値 はこの設問の中心概念とは異なる説明。,正解選択肢。,GPUのファン速度だけを表す値 はこの設問の中心概念とは異なる説明。,法律上の危険度分類 はこの設問の中心概念とは異なる説明。,温度を上げれば常に高品質、ではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,temperature;温度;生成パラメータ;LLM
RB06-095,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,同じプロンプトでも毎回似た安定回答を出したい。temperatureの設定として一般に近いのはどれか。,常に最大値にする,著作権表示を消す,低めに設定する,コンテキストウィンドウを0にする,C,temperatureを低くするとランダム性が下がり、安定した出力になりやすい。,常に最大値にする はこの設問の中心概念とは異なる説明。,著作権表示を消す はこの設問の中心概念とは異なる説明。,正解選択肢。,コンテキストウィンドウを0にする はこの設問の中心概念とは異なる説明。,低温＝必ず正しいではない点も注意。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,temperature;安定出力;生成パラメータ;LLM
RB06-096,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,Top-p（nucleus sampling）の説明として最も適切なものはどれか。,最も古い学習データだけを使う方法,画像の上半分だけを切り取る方法,全候補を必ず同じ確率で選ぶ方法,累積確率が一定値に達する候補群から次トークンをサンプリングする方法,D,Top-pは生成時のサンプリングを制御する代表的な方法。,最も古い学習データだけを使う方法 はこの設問の中心概念とは異なる説明。,画像の上半分だけを切り取る方法 はこの設問の中心概念とは異なる説明。,全候補を必ず同じ確率で選ぶ方法 はこの設問の中心概念とは異なる説明。,正解選択肢。,Top-kとの混同に注意。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,Top-p;nucleus sampling;サンプリング;LLM
RB06-097,Rebuild_Set06,rebuild,compare,生成AI横断,1,1,1,1,temperatureを上げる影響として一般に最も適切なものはどれか。,出力のランダム性や多様性が高まりやすいが、不安定にもなりうる,必ず事実性が向上する,必ずハルシネーションがゼロになる,必ず著作権侵害リスクが消える,A,temperatureは創造性と安定性のトレードオフに関わる。,正解選択肢。,必ず事実性が向上する はこの設問の中心概念とは異なる説明。,必ずハルシネーションがゼロになる はこの設問の中心概念とは異なる説明。,必ず著作権侵害リスクが消える はこの設問の中心概念とは異なる説明。,高温＝賢い、ではない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,temperature;ランダム性;多様性;生成AI
RB06-098,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,モデル蒸留の説明として最も適切なものはどれか。,モデルに水蒸気を当てる冷却方法,大きな教師モデルの知識を小さな生徒モデルへ移し、軽量化や高速化を狙う方法,GANの識別器だけを増やす方法,著作権表示を削除する方法,B,モデル蒸留はモデル軽量化の代表的手法。,モデルに水蒸気を当てる冷却方法 はこの設問の中心概念とは異なる説明。,正解選択肢。,GANの識別器だけを増やす方法 はこの設問の中心概念とは異なる説明。,著作権表示を削除する方法 はこの設問の中心概念とは異なる説明。,生成AIでも運用コスト削減で問われうる。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,モデル蒸留;Knowledge Distillation;軽量化;教師モデル;生徒モデル
RB06-099,Rebuild_Set06,rebuild,term,生成AI横断,1,1,1,1,量子化（quantization）の説明として最も適切なものはどれか。,データを量子コンピュータで必ず学習すること,画像を四分割して保存すること,重みや演算の数値精度を下げ、モデルサイズや計算量を減らす手法,クラスタ数を自動的に量子化すること,C,量子化は推論高速化・省メモリ化に使われる軽量化手法。,データを量子コンピュータで必ず学習すること はこの設問の中心概念とは異なる説明。,画像を四分割して保存すること はこの設問の中心概念とは異なる説明。,正解選択肢。,クラスタ数を自動的に量子化すること はこの設問の中心概念とは異なる説明。,量子コンピュータそのものとは限らない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,量子化;quantization;モデル軽量化;推論高速化
RB06-100,Rebuild_Set06,rebuild,case,生成AI横断,1,1,1,1,スマートフォン上でLLMを動かしたいが計算資源が限られる。関連する対策として最も適切なものはどれか。,訓練データを無断で増やすだけ,出力を長くするだけ,著作権表示を変えるだけ,量子化、蒸留、プルーニングなどでモデルを軽量化する,D,エッジデバイスではモデルサイズ、推論速度、メモリ使用量が重要。,訓練データを無断で増やすだけ はこの設問の中心概念とは異なる説明。,出力を長くするだけ はこの設問の中心概念とは異なる説明。,著作権表示を変えるだけ はこの設問の中心概念とは異なる説明。,正解選択肢。,大規模モデルをそのまま載せればよいとは限らない。,さいはての未来では、ミチの正しそうな文をユイが根拠確認する場面として覚える。四年五組なら、うっけの「それっぽい！」をセンセイが一度止める場面。,オンデバイスAI;量子化;蒸留;プルーニング;軽量化
