id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
RB05-083,Rebuild_Set05,rebuild,term,自己教師あり学習,0,0,1,0,自己教師あり学習の説明として最も適切なものはどれか。,全データに人手で正解ラベルを付けて学習する。,報酬を最大化する行動を環境との相互作用で学習する手法。,人手の正解ラベルなしに、データ自身から疑似的な課題を作って学習する。,学習済みモデルを8ビットへ圧縮する。,C,自己教師あり学習は事前学習や基盤モデルで重要。,誤り。全データに人手で正解ラベルを付けて学習する。 は、この設問の中心論点とは異なる。,誤り。報酬を最大化する行動を環境との相互作用で学習する手法。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。学習済みモデルを8ビットへ圧縮する。 は、この設問の中心論点とは異なる。,教師なし学習と近いがプレテキストタスクがポイント。,,自己教師あり学習;プレテキストタスク;事前学習
RB05-084,Rebuild_Set05,rebuild,term,半教師あり学習,0,0,0,0,半教師あり学習の説明として最も適切なものはどれか。,ラベルなしデータだけを使ってクラスタリングする。,報酬を最大化する行動を環境との相互作用で学習する手法。,すべてのデータをテストデータとして使う。,正解ラベル付きデータとラベルなしデータの両方を使って学習する。,D,半教師あり学習は少量ラベルと大量未ラベルを使う。,誤り。ラベルなしデータだけを使ってクラスタリングする。 は、この設問の中心論点とは異なる。,誤り。報酬を最大化する行動を環境との相互作用で学習する手法。 は、この設問の中心論点とは異なる。,誤り。すべてのデータをテストデータとして使う。 は、この設問の中心論点とは異なる。,正解選択肢です。,教師なし学習との区別。,,半教師あり学習;ラベルなしデータ;疑似ラベル
RB05-085,Rebuild_Set05,rebuild,term,継続学習,0,0,1,0,継続学習の説明として最も適切なものはどれか。,新しいクラスや環境が増えるたびに学習を続ける枠組み。,最初に全データを固定し二度と更新しない学習。,1回だけ訓練・テスト分割する評価法。,画像をパッチに分けてTransformerへ入力する方法。,A,継続学習では破壊的忘却が重要な課題。,正解選択肢です。,誤り。最初に全データを固定し二度と更新しない学習。 は、この設問の中心論点とは異なる。,誤り。1回だけ訓練・テスト分割する評価法。 は、この設問の中心論点とは異なる。,誤り。画像をパッチに分けてTransformerへ入力する方法。 は、この設問の中心論点とは異なる。,オンライン学習と関連するが同一ではない。,,継続学習;破壊的忘却;追加学習
RB05-086,Rebuild_Set05,rebuild,case,継続学習,1,1,1,1,新しい商品カテゴリを追加学習したら、以前のカテゴリ分類精度が大きく落ちた。この現象はどれか。,データリーケージ,破壊的忘却,ハルシネーション,クエリ拡張,B,新しい学習で古い知識の性能が低下するため破壊的忘却。,誤り。データリーケージ は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。ハルシネーション は、この設問の中心論点とは異なる。,誤り。クエリ拡張 は、この設問の中心論点とは異なる。,精度低下＝過学習と短絡しない。,,破壊的忘却;継続学習;catastrophic forgetting
RB05-087,Rebuild_Set05,rebuild,term,ドメイン適応,0,0,1,0,ドメイン適応の説明として最も適切なものはどれか。,モデルの重みを少ないビット数に変換する手法。,BoWで文書を表す手法。,学習元データと適用先データの分布差を小さくし、適用先での性能低下を抑える手法。,報酬関数を作りこむ手法。,C,ドメイン適応はソースとターゲットの分布差への対応。,誤り。モデルの重みを少ないビット数に変換する手法。 は、この設問の中心論点とは異なる。,誤り。BoWで文書を表す手法。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。報酬関数を作りこむ手法。 は、この設問の中心論点とは異なる。,転移学習と関連するが分布差に注目。,,ドメイン適応;ドメインアダプテーション;分布差
RB05-088,Rebuild_Set05,rebuild,term,Embedding,0,0,1,0,埋め込み（Embedding）の説明として最も適切なものはどれか。,モデルの重みを0にする枝刈り処理。,音声をPCMでデジタル化する処理。,個人情報や著作権を扱う法律上の制度。,単語・文・画像などを意味や特徴を反映したベクトルに変換する表現。,D,Embeddingは検索、推薦、LLM、マルチモーダルで重要。,誤り。モデルの重みを0にする枝刈り処理。 は、この設問の中心論点とは異なる。,誤り。音声をPCMでデジタル化する処理。 は、この設問の中心論点とは異なる。,誤り。個人情報や著作権を扱う法律上の制度。 は、この設問の中心論点とは異なる。,正解選択肢です。,単語埋め込みに限定しない。,,Embedding;埋め込み;ベクトル検索
RB05-089,Rebuild_Set05,rebuild,case,Embedding,1,1,1,1,キーワードが完全一致しなくても意味が近い社内文書を探したい。文書をベクトル化して近傍検索する方法はどれか。,Embeddingとベクトル検索,A-D変換とPCM,αβ法とミニマックス,CutMixとRandom Erasing,A,Embeddingにより意味的に近い文書を近いベクトルとして扱える。,正解選択肢です。,誤り。A-D変換とPCM は、この設問の中心論点とは異なる。,誤り。αβ法とミニマックス は、この設問の中心論点とは異なる。,誤り。CutMixとRandom Erasing は、この設問の中心論点とは異なる。,単純な全文検索との違い。,,Embedding;ベクトル検索;意味検索
RB05-090,Rebuild_Set05,rebuild,term,NLP評価,0,0,1,0,BLEUの説明として比較的適切なものはどれか。,画像分類の正解率だけを測る指標。,生成文と参照訳のn-gram一致などを用いて翻訳品質を評価する指標。,音声のフォルマント周波数を測る指標。,強化学習の割引率。,B,BLEUは機械翻訳の自動評価指標。,誤り。画像分類の正解率だけを測る指標。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。音声のフォルマント周波数を測る指標。 は、この設問の中心論点とは異なる。,誤り。強化学習の割引率。 は、この設問の中心論点とは異なる。,詳細式より用途が重要。,,BLEU;機械翻訳;評価指標
RB05-091,Rebuild_Set05,rebuild,term,NLP評価,0,0,1,1,ROUGEの説明として比較的適切なものはどれか。,音声認識で状態遷移を扱うモデル。,画像分類で畳み込み層を可視化する手法。,要約などで生成文と参照文の重なりを評価する指標。,重みを量子化する圧縮手法。,C,ROUGEは要約評価で知られる。,誤り。音声認識で状態遷移を扱うモデル。 は、この設問の中心論点とは異なる。,誤り。画像分類で畳み込み層を可視化する手法。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。重みを量子化する圧縮手法。 は、この設問の中心論点とは異なる。,BLEUと同様に自動評価指標だが用途を区別する。,,ROUGE;文書要約;評価指標
RB05-092,Rebuild_Set05,rebuild,case,NLP倫理,1,1,1,1,採用支援AIが過去データの偏りを反映し、特定属性の候補者を不利に評価した。主な論点はどれか。,位置エンコーディング,音声のフォルマント,量子化誤差のみ,データバイアスと公平性,D,過去データの偏りがAI判断に反映されると公平性問題が生じる。,誤り。位置エンコーディング は、この設問の中心論点とは異なる。,誤り。音声のフォルマント は、この設問の中心論点とは異なる。,誤り。量子化誤差のみ は、この設問の中心論点とは異なる。,正解選択肢です。,AIが客観的だから偏らない、という誤解。,,バイアス;公平性;採用AI
RB05-093,Rebuild_Set05,rebuild,case,LLM運用,1,1,1,1,社内で生成AI利用を始めるにあたり、利用可能データ、禁止入力、確認責任、ログ管理を明文化した。これは主に何に関係するか。,AIガバナンス・利用ルール整備,畳み込み層の設計,音声のメル尺度変換,k-meansの初期中心選択,A,組織で生成AIを安全に使うにはガバナンスとルール整備が必要。,正解選択肢です。,誤り。畳み込み層の設計 は、この設問の中心論点とは異なる。,誤り。音声のメル尺度変換 は、この設問の中心論点とは異なる。,誤り。k-meansの初期中心選択 は、この設問の中心論点とは異なる。,技術導入だけでは運用リスクは管理できない。,,AIガバナンス;生成AI利用ルール;ログ管理
RB05-094,Rebuild_Set05,rebuild,term,自然言語処理,0,0,0,0,WordNetの説明として最も適切なものはどれか。,画像認識の大規模データセット。,単語の意味関係を体系化した語彙データベース。,音声認識で使う波形接続方式。,強化学習の探索方策。,B,WordNetは意味関係を扱う言語資源として押さえる。,誤り。画像認識の大規模データセット。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。音声認識で使う波形接続方式。 は、この設問の中心論点とは異なる。,誤り。強化学習の探索方策。 は、この設問の中心論点とは異なる。,ImageNetと名前が似ている。,,WordNet;語彙データベース;自然言語処理
RB05-095,Rebuild_Set05,rebuild,term,自然言語処理,0,0,0,1,DBpediaの説明として最も適切なものはどれか。,音声波形をデジタル化する方式。,GANの画像変換モデル。,Wikipediaなどから構造化データを抽出した知識ベース。,RNNの簡略化ゲートモデル。,C,DBpediaは構造化知識ベースとしてNLPやセマンティックWeb文脈で出る。,誤り。音声波形をデジタル化する方式。 は、この設問の中心論点とは異なる。,誤り。GANの画像変換モデル。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。RNNの簡略化ゲートモデル。 は、この設問の中心論点とは異なる。,データベース一般とだけ覚えない。,,DBpedia;知識ベース;Wikipedia
RB05-096,Rebuild_Set05,rebuild,case,自然言語処理,1,1,0,1,検索システムで「東京大学」と「東大」を同じ対象として扱いやすくしたい。単語間の意味関係や同義語関係を利用する発想として近いものはどれか。,最大値プーリング,ドロップアウト,Adam,語彙データベースやオントロジーの活用,D,語彙データベースやオントロジーは語の意味関係を扱う。,誤り。最大値プーリング は、この設問の中心論点とは異なる。,誤り。ドロップアウト は、この設問の中心論点とは異なる。,誤り。Adam は、この設問の中心論点とは異なる。,正解選択肢です。,単なる出現回数だけでは同義語関係は扱いにくい。,,語彙データベース;オントロジー;同義語
RB05-097,Rebuild_Set05,rebuild,term,チャットボット,0,0,1,0,チャットボットの説明として最も適切なものはどれか。,ユーザーとの対話を行うシステムで、ルールベース型からLLM利用型まで存在する。,画像のピクセル単位分類だけを行うシステム。,GPUの行列演算だけを高速化するシステム。,個人データの第三者提供同意を管理する法律。,A,チャットボットは対話システムの一種で、実装方式は多様。,正解選択肢です。,誤り。画像のピクセル単位分類だけを行うシステム。 は、この設問の中心論点とは異なる。,誤り。GPUの行列演算だけを高速化するシステム。 は、この設問の中心論点とは異なる。,誤り。個人データの第三者提供同意を管理する法律。 は、この設問の中心論点とは異なる。,チャットボット＝必ず生成AI、ではない。,,チャットボット;対話システム;生成AI
RB05-098,Rebuild_Set05,rebuild,compare,チャットボット,1,0,1,1,ルールベース型チャットボットとLLM型チャットボットの違いとして最も適切なものはどれか。,ルールベース型は必ず画像生成を行い、LLM型は必ず音声認識だけを行う。,ルールベース型は事前定義されたルールに従い、LLM型は大規模言語モデルの生成能力を利用する。,ルールベース型は法律上禁止され、LLM型だけが許可される。,ルールベース型は教師なし学習、LLM型は決定木だけで構成される。,B,方式の違いは柔軟性・制御性・リスクにも関係する。,誤り。ルールベース型は必ず画像生成を行い、LLM型は必ず音声認識だけを行う。 は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。ルールベース型は法律上禁止され、LLM型だけが許可される。 は、この設問の中心論点とは異なる。,誤り。ルールベース型は教師なし学習、LLM型は決定木だけで構成される。 は、この設問の中心論点とは異なる。,古い方式＝無価値、新しい方式＝常に最良ではない。,,チャットボット;ルールベース;LLM
RB05-099,Rebuild_Set05,rebuild,case,LLM評価,1,1,1,1,LLMの回答品質を評価する際、1回の出力だけでなく、複数入力で事実性・安全性・一貫性を確認した。主な狙いはどれか。,モデルを教師なし学習に変えるため,音声のサンプリング周波数を上げるため,生成AIの出力ばらつきやリスクを評価するため,画像のストライドを固定するため,C,生成AIは出力が揺れるため、複数観点で評価する必要がある。,誤り。モデルを教師なし学習に変えるため は、この設問の中心論点とは異なる。,誤り。音声のサンプリング周波数を上げるため は、この設問の中心論点とは異なる。,正解選択肢です。,誤り。画像のストライドを固定するため は、この設問の中心論点とは異なる。,単一の流暢な回答だけで品質保証しない。,,LLM評価;事実性;安全性
RB05-100,Rebuild_Set05,rebuild,case,LLM評価,1,1,1,1,生成AIの出力が、根拠文書の内容とは異なるが一般論として自然な説明になっていた。RAG運用で特に確認すべき観点はどれか。,GPUのメーカーがNVIDIAか,畳み込みのカーネルサイズが奇数か,正解率が常に99%以上か,回答が取得文書に忠実に基づいているか,D,RAGでは取得文書に基づく忠実性が重要。,誤り。GPUのメーカーがNVIDIAか は、この設問の中心論点とは異なる。,誤り。畳み込みのカーネルサイズが奇数か は、この設問の中心論点とは異なる。,誤り。正解率が常に99%以上か は、この設問の中心論点とは異なる。,正解選択肢です。,自然な一般論と根拠に基づく回答は別。,,RAG;忠実性;根拠文書
